theta,Cd,Cip
-0.006114249,0.040979597,8.82152E-07
-0.006126903,0.040973419,7.9389E-07
-0.006139273,0.040976817,6.82597E-07
-0.006151361,0.04098139,5.61528E-07
-0.006163167,0.04098393,4.4256E-07
-0.00617469,0.04098495,3.31286E-07
-0.006185932,0.04098536,2.29261E-07
-0.006196891,0.040985752,1.35067E-07
-0.00620757,0.040987601,5.83359E-08
-0.006217967,0.040986505,-3.37412E-08
-0.006228084,0.040985538,-1.18511E-07
-0.006237919,0.040984676,-1.96056E-07
-0.006247475,0.040983658,-2.69163E-07
-0.00625675,0.040982489,-3.38528E-07
-0.006265746,0.040981364,-4.04167E-07
-0.006274462,0.04097451,-3.92702E-07
-0.006282899,0.040974793,-4.76599E-07
-0.006291056,0.040976228,-5.57584E-07
-0.006298935,0.040976781,-6.1676E-07
-0.006306536,0.040975206,-7.29681E-07
-0.006313858,0.040974013,-7.1831E-07
-0.006320902,0.040974115,-7.20244E-07
-0.006327668,0.040974068,-7.43506E-07
-0.006334157,0.04097351,-7.72196E-07
-0.006340369,0.0409725,-7.96467E-07
-0.006346303,0.040971268,-8.13617E-07
-0.006351961,0.040969978,-8.24426E-07
-0.006357343,0.040968918,-8.27261E-07
-0.006362448,0.040967188,-8.32242E-07
-0.006367277,0.040967276,-8.19852E-07
-0.00637183,0.040965617,-8.15013E-07
-0.006376108,0.040964219,-8.09392E-07
-0.006380111,0.040962423,-7.82029E-07
-0.006383838,0.040961308,-7.53007E-07
-0.006387291,0.040945924,-6.37138E-07
-0.00639047,0.04095012,-6.53244E-07
-0.006393374,0.04095585,-6.47599E-07
-0.006396004,0.040957804,-6.11975E-07
-0.006398361,0.040956925,-5.60351E-07
-0.006400444,0.040955328,-5.01673E-07
-0.006402254,0.040954526,-4.3892E-07
-0.00640379,0.04094834,-4.38582E-07
-0.006405054,0.040949021,-3.42469E-07
-0.006406046,0.0409453,-2.69056E-07
-0.006406765,0.040946696,-1.5627E-07
-0.006407212,0.040943079,-5.70104E-08
-0.006407388,0.040944224,5.10471E-08
-0.006407292,0.040940428,1.69694E-07
-0.006406924,0.040941695,2.77412E-07
-0.006406286,0.040938086,4.20404E-07
-0.006405376,0.040939487,5.28635E-07
-0.006404197,0.040935918,6.94565E-07
-0.006402746,0.040937234,8.02274E-07
-0.006401026,0.040933603,9.91266E-07
-0.006399036,0.040934858,1.09917E-06
-0.006396777,0.04093115,1.31269E-06
-0.006394248,0.040932399,1.42134E-06
-0.006391449,0.040928689,1.65926E-06
-0.006388382,0.040929928,1.7684E-06
-0.006385047,0.040926205,2.03038E-06
-0.006381443,0.04091628,2.03472E-06
-0.00637757,0.040920083,2.16665E-06
-0.00637343,0.040922734,2.57905E-06
-0.006369022,0.040927911,2.76476E-06
-0.006364347,0.040928182,2.89881E-06
-0.006359405,0.040922841,3.30215E-06
-0.006354195,0.040923313,3.44903E-06
-0.006348719,0.040919222,3.83542E-06
-0.006342976,0.040920722,3.93969E-06
-0.006336967,0.040917142,4.30605E-06
-0.006330692,0.040917896,4.40922E-06
-0.006324151,0.040913422,4.81565E-06
-0.006317344,0.040914091,4.93096E-06
-0.006310272,0.040909846,5.37373E-06
-0.006302935,0.040910213,5.53796E-06
-0.006295333,0.040910695,5.58958E-06
-0.006287467,0.040906002,6.12348E-06
-0.006279336,0.040907116,6.32008E-06
-0.006270941,0.040909491,6.98243E-06
-0.006262282,0.040910011,7.09738E-06
-0.006253359,0.040903875,7.57821E-06
-0.006244172,0.040903937,7.67094E-06
-0.006234723,0.040899354,8.20509E-06
-0.00622501,0.040900105,8.27836E-06
-0.006215034,0.040900824,8.38544E-06
-0.006204796,0.04089516,9.13564E-06
-0.006194296,0.040893563,9.37613E-06
-0.006183533,0.040895211,9.52142E-06
-0.006172509,0.040890898,1.03218E-05
-0.006161223,0.040891351,1.05264E-05
-0.006149675,0.040892192,1.06684E-05
-0.006137866,0.040887078,1.15179E-05
-0.006125796,0.040887756,1.176E-05
-0.006113465,0.040883746,1.25562E-05
-0.006100874,0.040907632,1.26985E-05
-0.006088023,0.040911749,1.28079E-05
-0.006074911,0.040903146,1.37227E-05
-0.006061539,0.040899187,1.3984E-05
-0.006047908,0.0408903,1.48663E-05
-0.006034017,0.04088798,1.50203E-05
-0.006019868,0.040881592,1.58038E-05
-0.006005459,0.040881848,1.59267E-05
-0.005990791,0.040877387,1.67453E-05
-0.005975865,0.040879658,1.68142E-05
-0.00596068,0.04087546,1.76704E-05
-0.005945238,0.040875838,1.78325E-05
-0.005929537,0.040871928,1.87392E-05
-0.005913579,0.040848027,1.87068E-05
-0.005897363,0.04085426,1.88557E-05
-0.005880891,0.040861578,2.0092E-05
-0.005864161,0.040866587,2.04446E-05
-0.005847174,0.040864084,2.15842E-05
-0.005829931,0.0408644,2.17641E-05
-0.005812431,0.040858129,2.27426E-05
-0.005794676,0.040857966,2.28846E-05
-0.005776664,0.040852542,2.3903E-05
-0.005758397,0.040853566,2.40772E-05
-0.005739874,0.040465695,2.69492E-05
-0.005721096,0.040707124,2.52085E-05
-0.005702063,0.040809843,2.45559E-05
-0.005682775,0.040822871,2.52707E-05
-0.005663233,0.040813609,2.61786E-05
-0.005643436,0.040805457,2.70371E-05
-0.005623385,0.040806355,2.77413E-05
-0.00560308,0.040811766,2.84283E-05
-0.005582521,0.040819205,2.90926E-05
-0.005561709,0.040821677,2.95275E-05
-0.005540643,0.040830284,3.0265E-05
-0.005519324,0.040835626,3.10234E-05
-0.005497753,0.040837488,3.17197E-05
-0.005475929,0.040833246,3.37739E-05
-0.005453852,0.040833274,3.42478E-05
-0.005431523,0.0408344,3.44333E-05
-0.005408942,0.040831177,3.59546E-05
-0.005386109,0.040840019,3.61827E-05
-0.005363025,0.040841581,3.64001E-05
-0.005339689,0.040831887,3.7996E-05
-0.005316102,0.040830577,3.83863E-05
-0.005292264,0.040811083,3.8149E-05
-0.005268176,0.040817909,3.87979E-05
-0.005243837,0.040825697,4.12187E-05
-0.005219247,0.040814267,4.18759E-05
-0.005194408,0.040845042,4.26155E-05
-0.005169318,0.040834947,4.28198E-05
-0.005143979,0.040824297,4.33047E-05
-0.005118391,0.040820875,4.4104E-05
-0.005092553,0.040823318,4.50062E-05
-0.005066466,0.04082146,4.76115E-05
-0.00504013,0.040824022,4.82359E-05
-0.005013546,0.040827424,4.84753E-05
-0.004986713,0.040823614,5.03641E-05
-0.004959632,0.040824265,5.07367E-05
-0.004932303,0.040854938,5.18166E-05
-0.004904726,0.040860625,5.24061E-05
-0.004876902,0.040854972,5.30942E-05
-0.00484883,0.040853444,5.40604E-05
-0.004820512,0.040832847,5.48854E-05
-0.004791946,0.040823819,5.57792E-05
-0.004763133,0.040824907,5.68097E-05
-0.004734074,0.040829406,5.76785E-05
-0.004704769,0.04083222,5.85374E-05
-0.004675218,0.040831255,5.95663E-05
-0.00464542,0.040828717,6.04659E-05
-0.004615378,0.040826194,6.15187E-05
-0.004585089,0.04082342,6.24358E-05
-0.004554556,0.040836078,6.33023E-05
-0.004523777,0.040908977,6.50102E-05
-0.004492753,0.0409823,6.68672E-05
-0.004461485,0.040919764,6.67198E-05
-0.004429973,0.040867745,6.73539E-05
-0.004398216,0.04056173,7.04924E-05
-0.004366215,0.040717947,7.05325E-05
-0.00433397,0.040812092,7.08276E-05
-0.004301482,0.040839947,7.19418E-05
-0.004268751,0.040825,7.32876E-05
-0.004235776,0.040809918,7.45197E-05
-0.004202558,0.040806499,7.56724E-05
-0.004169098,0.04080317,7.691E-05
-0.004135395,0.040804559,7.79474E-05
-0.00410145,0.040807644,7.91306E-05
-0.004067263,0.04081194,8.02601E-05
-0.004032833,0.04081466,8.13579E-05
-0.003998163,0.040813302,8.2473E-05
-0.00396325,0.040814411,8.3774E-05
-0.003928096,0.040806189,8.46566E-05
-0.003892702,0.04080851,8.61409E-05
-0.003857066,0.040805883,8.73181E-05
-0.00382119,0.040807367,8.87647E-05
-0.003785073,0.04080762,9.01831E-05
-0.003748716,0.040806968,9.15509E-05
-0.003712119,0.040783599,9.2861E-05
-0.003675283,0.040788221,9.43252E-05
-0.003638206,0.040799624,9.57191E-05
-0.00360089,0.040804686,9.66882E-05
-0.003563336,0.040810255,9.81283E-05
-0.003525542,0.040810555,9.94722E-05
-0.003487509,0.040808249,0.000100798
-0.003449238,0.04080641,0.000102172
-0.003410728,0.040783666,0.000103284
-0.003371981,0.040787526,0.000104791
-0.003332995,0.04058928,0.000108881
-0.003293772,0.040680097,0.000108722
-0.003254311,0.040756591,0.000109446
-0.003214613,0.040795328,0.000110328
-0.003174678,0.040802007,0.000112497
-0.003134506,0.040793607,0.000114167
-0.003094097,0.040785862,0.000115725
-0.003053452,0.040784842,0.000117103
-0.003012571,0.040787242,0.000118368
-0.002971454,0.040803412,0.000120129
-0.0029301,0.04079107,0.000121298
-0.002888512,0.040787484,0.000122954
-0.002846688,0.040796021,0.000124535
-0.002804628,0.040803345,0.000126116
-0.002762334,0.040807024,0.000127599
-0.002719805,0.040808251,0.000129106
-0.002677042,0.040809075,0.000130706
-0.002634044,0.040814606,0.000132864
-0.002590812,0.040816287,0.000134656
-0.002547346,0.040813861,0.000136235
-0.002503646,0.04081536,0.00013783
-0.002459713,0.040752645,0.00013995
-0.002415547,0.040764069,0.000141469
-0.002371148,0.04080213,0.000143238
-0.002326516,0.040819204,0.000144617
-0.002281651,0.040823233,0.000146205
-0.002236554,0.04082085,0.000148101
-0.002191225,0.040815451,0.000150022
-0.002145663,0.040813921,0.000151635
-0.00209987,0.040813009,0.000153469
-0.002053846,0.040822987,0.000154974
-0.00200759,0.040820501,0.000156892
-0.001961103,0.040817262,0.000158832
-0.001914385,0.040817178,0.000160736
-0.001867436,0.040817605,0.000162291
-0.001820257,0.040820887,0.0001641
-0.001772848,0.040824043,0.000166039
-0.001725209,0.040825609,0.000167996
-0.00167734,0.04082911,0.000169969
-0.001629241,0.040814773,0.000172023
-0.001580913,0.040815729,0.000174103
-0.001532356,0.040816163,0.000176222
-0.00148357,0.040823488,0.000178065
-0.001434555,0.040840871,0.000179799
-0.001385312,0.0408402,0.000181607
-0.00133584,0.040836171,0.000183539
-0.00128614,0.040831895,0.000185609
-0.001236213,0.040832308,0.000187634
-0.001186058,0.040836923,0.000189675
-0.001135675,0.04084112,0.000191668
-0.001085066,0.040850924,0.0001938
-0.001034229,0.040850863,0.000195639
-0.000983166,0.040861136,0.000197535
-0.000931876,0.040858559,0.000199545
-0.00088036,0.040900471,0.000201999
-0.000828618,0.040894051,0.00020361
-0.00077665,0.040875836,0.000205542
-0.000724456,0.04086064,0.000207657
-0.000672037,0.040853997,0.000209946
-0.000619393,0.040859007,0.000211996
-0.000566524,0.040868118,0.000212962
-0.00051343,0.0408706,0.000215203
-0.000460112,0.040875234,0.000217571
-0.000406569,0.040975656,0.000222623
-0.000352803,0.040946806,0.000224205
-0.000298812,0.04092411,0.000225273
-0.000244599,0.040900718,0.000226868
-0.000190161,0.040889967,0.000228621
-0.000135501,0.040868763,0.000230729
-8.06175E-05,0.040962032,0.000234397
-2.55115E-05,0.040994248,0.000237372
2.98169E-05,0.040964503,0.000239206
8.53675E-05,0.040906769,0.000243043
0.00014114,0.040886797,0.000245823
0.000197134,0.040890352,0.000248148
0.00025335,0.040899167,0.000249997
0.000309787,0.040901421,0.0002518
0.000366446,0.040902276,0.000254048
0.000423325,0.040899547,0.000256457
0.000480424,0.040865058,0.000257297
0.000537744,0.040859219,0.000259268
0.000595284,0.040871249,0.000261999
0.000653044,0.040877876,0.000264877
0.000711024,0.040828014,0.000268709
0.000769223,0.040833835,0.000270957
0.000827641,0.040854174,0.000273141
0.000886278,0.040938299,0.000275604
0.000945134,0.041191503,0.000279762
0.001004208,0.041067664,0.000278847
0.001063501,0.040954224,0.000280083
0.001123011,0.040964178,0.00028115
0.001182739,0.040938239,0.000284485
0.001242685,0.040943521,0.000287398
0.001302848,0.040949306,0.000289451
0.001363228,0.040960912,0.000291603
0.001423825,0.040965846,0.000294271
0.001484638,0.04096386,0.000297354
0.001545668,0.040955197,0.000299737
0.001606914,0.040898717,0.000303028
0.001668375,0.040920163,0.000306151
0.001730052,0.040950017,0.000308722
0.001791945,0.040964492,0.000311176
0.001854052,0.040968217,0.000313631
0.001916375,0.040966623,0.00031597
0.001978912,0.040947391,0.000318069
0.002041663,0.040950564,0.000320782
0.002104628,0.040955809,0.000323508
0.002167808,0.040959264,0.00032632
0.0022312,0.041400651,0.000336432
0.002294807,0.041123384,0.000332859
0.002358626,0.04100098,0.000333319
0.002422658,0.041009481,0.000335821
0.002486903,0.041025251,0.000339601
0.00255136,0.041028856,0.000342791
0.002616029,0.041027201,0.000345411
0.00268091,0.041017453,0.000348944
0.002746003,0.041028167,0.000352402
0.002811307,0.041013918,0.000355357
0.002876822,0.04093077,0.000357383
0.002942548,0.040904373,0.000360172
0.003008484,0.0409214,0.000363402
0.003074631,0.040942127,0.000365775
0.003140988,0.04096034,0.00036855
0.003207554,0.040972187,0.000371528
0.00327433,0.04097864,0.000374921
0.003341316,0.040981609,0.000378178
0.00340851,0.040982383,0.000381106
0.003475914,0.040983499,0.000384115
0.003543525,0.040981568,0.000386139
0.003611345,0.040976477,0.000389849
0.003679373,0.040981967,0.000393549
0.003747609,0.040990096,0.000396949
0.003816052,0.040997848,0.000400238
0.003884702,0.041004633,0.000403564
0.003953559,0.041007295,0.000406506
0.004022623,0.041011484,0.000409514
0.004091893,0.041304235,0.000411133
0.004161369,0.041172434,0.000411623
0.004231051,0.04103194,0.000416758
0.004300939,0.040998475,0.000422132
0.004371032,0.041020676,0.000426009
0.00444133,0.041047243,0.000428696
0.004511833,0.041060627,0.000430719
0.00458254,0.040684202,0.000440195
0.004653452,0.040909266,0.000438062
0.004724567,0.041028486,0.00043709
0.004795886,0.041027253,0.000439551
0.004867409,0.041009853,0.000444335
0.004939135,0.041008129,0.000448581
0.005011063,0.041014906,0.000452403
0.005083194,0.041026063,0.000456022
0.005155527,0.041037899,0.000459429
0.005228063,0.041046237,0.000462091
0.0053008,0.041046631,0.000463537
0.005373738,0.041135692,0.000466702
0.005446878,0.041121229,0.000469257
0.005520219,0.04108788,0.000472503
0.00559376,0.041127682,0.000477457
0.005667501,0.041135809,0.000481406
0.005741443,0.041139833,0.000485741
0.005815584,0.041138166,0.000489223
0.005889925,0.041136571,0.00049253
0.005964465,0.040936875,0.000501625
0.006039203,0.040923939,0.000505553
0.006114141,0.040966498,0.00050626
0.006189277,0.041044919,0.000508609
0.00626461,0.041071907,0.000511753
0.006340142,0.041134912,0.000514385
0.006415871,0.04114782,0.000519666
0.006491797,0.041149925,0.000524186
0.00656792,0.041156485,0.000527196
0.006644239,0.041162257,0.000529989
0.006720755,0.041163876,0.00053268
0.006797467,0.041184558,0.000537581
0.006874374,0.041166207,0.000538901
0.006951477,0.041179506,0.000541422
0.007028775,0.041033224,0.00054819
0.007106267,0.041077311,0.000548923
0.007183954,0.041148412,0.00055192
0.007261836,0.041188508,0.000556564
0.007339911,0.0411985,0.000560729
0.00741818,0.041189453,0.000564559
0.007496642,0.041187469,0.000567787
0.007575297,0.041192076,0.0005714
0.007654144,0.041202061,0.000575135
0.007733184,0.041212992,0.000579334
0.007812416,0.041224854,0.000583858
0.00789184,0.041161948,0.000588693
0.007971455,0.041184446,0.000591738
0.008051262,0.041224843,0.000594939
0.008131259,0.04123998,0.000598102
0.008211446,0.04125773,0.000602124
0.008291824,0.041280177,0.00060762
0.008372392,0.041273226,0.000610526
0.008453149,0.041261709,0.000613379
0.008534096,0.04124549,0.000617186
0.008615231,0.041268588,0.000620776
0.008696555,0.041254174,0.000625898
0.008778068,0.041276489,0.000630524
0.008859768,0.041305538,0.00063452
0.008941656,0.041326978,0.000637952
0.009023731,0.041337881,0.00064094
0.009105994,0.041342301,0.000644803
0.009188443,0.041337584,0.000649921
0.009271078,0.041346537,0.000653331
0.0093539,0.041355963,0.000656499
0.009436907,0.041398789,0.000660821
0.0095201,0.041406966,0.000663896
0.009603477,0.041406545,0.000667186
0.00968704,0.041400289,0.000670574
0.009770787,0.041421738,0.000675182
0.009854718,0.041418736,0.000679433
0.009938832,0.041417514,0.000684399
0.01002313,0.041436723,0.000687482
0.010107612,0.041445803,0.000691246
0.010192276,0.041487189,0.000697862
0.010277122,0.041557713,0.000703659
0.010362151,0.041541524,0.000706612
0.010447361,0.041507625,0.000710717
0.010532752,0.041494071,0.00071443
0.010618325,0.041481821,0.000717084
0.010704079,0.041544392,0.000720969
0.010790013,0.041552351,0.000725037
0.010876127,0.041546171,0.000729397
0.01096242,0.041543225,0.00073379
0.011048893,0.041543529,0.000738104
0.011135545,0.04151931,0.000743825
0.011222376,0.041756432,0.000752975
0.011309385,0.041692704,0.00075232
0.011396573,0.041585186,0.00075402
0.011483937,0.041510779,0.000755844
0.011571479,0.041533924,0.000762369
0.011659198,0.041534555,0.000769902
0.011747094,0.041579437,0.000772522
0.011835166,0.041586654,0.000776415
0.011923414,0.041591513,0.000780731
0.012011837,0.041591282,0.000785064
0.012100436,0.041612839,0.000790075
0.012189209,0.041619438,0.000794057
0.012278157,0.041624308,0.000798313
0.012367279,0.041629222,0.000802378
0.012456574,0.04203103,0.000815768
0.012546044,0.041836103,0.000812949
0.012635686,0.041688387,0.000816292
0.012725501,0.041692817,0.000819986
0.012815488,0.041713772,0.000824852
0.012905647,0.041734906,0.000828523
0.012995978,0.041751801,0.0008322
0.01308648,0.041756034,0.00083674
0.013177152,0.041755651,0.000841774
0.013267996,0.041753709,0.000846941
0.013359009,0.041751265,0.000851156
0.013450192,0.041754718,0.000855661
0.013541545,0.041756596,0.000859503
0.013633066,0.041759227,0.000864296
0.013724757,0.041764226,0.000869277
0.013816615,0.041772157,0.000874036
0.013908641,0.041800456,0.000884787
0.014000835,0.041791999,0.000884915
0.014093196,0.041778103,0.000886107
0.014185724,0.041787083,0.00089022
0.014278419,0.041804283,0.000894732
0.014371279,0.041817497,0.00090016
0.014464305,0.041828301,0.000905475
0.014557496,0.041831788,0.000910267
0.014650852,0.041841551,0.000915616
0.014744372,0.041836707,0.000917918
0.014838057,0.041835575,0.000918925
0.014931905,0.041846637,0.00092404
0.015025917,0.041849928,0.000929021
0.015120091,0.041967241,0.000937136
0.015214428,0.041949185,0.000940634
0.015308927,0.041905793,0.000945795
0.015403589,0.041810331,0.000953223
0.015498411,0.041801679,0.000957531
0.015593394,0.04182603,0.00096163
0.015688538,0.041852445,0.000965714
0.015783843,0.041879927,0.000970374
0.015879307,0.041834711,0.000975674
0.01597493,0.041868969,0.000979986
0.016070712,0.041970277,0.000986478
0.016166654,0.041999217,0.000991469
0.016262753,0.041669877,0.000999193
0.01635901,0.041924852,0.001002888
0.016455424,0.042012551,0.001003509
0.016551996,0.042033691,0.001008245
0.016648724,0.042030929,0.001012937
0.016745608,0.042021855,0.001016245
0.016842649,0.042021818,0.001020334
0.016939844,0.042035299,0.001023665
0.017037195,0.042061232,0.001030253
0.0171347,0.042075784,0.001035368
0.017232359,0.04205386,0.001041704
0.017330172,0.041864405,0.001046429
0.017428138,0.041964374,0.00104651
0.017526258,0.042095553,0.001052575
0.017624529,0.042152069,0.001058669
0.017722953,0.042135645,0.001062966
0.017821529,0.042121424,0.001066629
0.017920256,0.04214383,0.001071447
0.018019134,0.042143867,0.001076961
0.018118162,0.042123382,0.00108211
0.01821734,0.042048577,0.001089375
0.018316668,0.042094323,0.001093987
0.018416145,0.042166125,0.001096909
0.018515771,0.042214983,0.001100191
0.018615545,0.042241874,0.001105092
0.018715467,0.04223846,0.00111126
0.018815536,0.042226677,0.00111649
0.018915753,0.042239644,0.001121857
0.019016116,0.042229969,0.001128192
0.019116625,0.042249492,0.001133492
0.01921728,0.042287008,0.001138347
0.019318081,0.042323148,0.001142821
0.019419026,0.042345539,0.001147576
0.019520116,0.042396267,0.001153328
0.01962135,0.04237905,0.001160692
0.019722727,0.042393095,0.001163774
0.019824248,0.042394331,0.001167375
0.019925911,0.042407891,0.001172592
0.020027717,0.042416559,0.001177272
0.020129664,0.042453911,0.001181311
0.020231753,0.042472777,0.001186059
0.020333983,0.042475461,0.001191437
0.020436354,0.042512981,0.001197258
0.020538864,0.04257054,0.001203624
0.020641514,0.042556776,0.0012072
0.020744304,0.042549182,0.001210394
0.020847232,0.042562556,0.001216325
0.020950298,0.042570685,0.001221593
0.021053503,0.042578503,0.001226138
0.021156845,0.042599065,0.001231071
0.021260323,0.042595316,0.00123767
0.021363939,0.042606707,0.001242194
0.02146769,0.042744576,0.001253649
0.021571577,0.042711676,0.00125269
0.021675599,0.042670997,0.001255081
0.021779756,0.04265452,0.001261203
0.021884047,0.042664134,0.001267202
0.021988472,0.04263688,0.001273633
0.02209303,0.042651842,0.001278048
0.022197721,0.042684173,0.001283415
0.022302545,0.042711759,0.001288684
0.0224075,0.042729221,0.001293473
0.022512587,0.042741781,0.001298854
0.022617805,0.042756969,0.001300943
0.022723154,0.043116844,0.001313015
0.022828633,0.042960297,0.001312105
0.022934241,0.042812489,0.001313443
0.023039979,0.042787986,0.001318305
0.023145845,0.042837627,0.001324871
0.023251839,0.042876106,0.001335387
0.023357962,0.042891003,0.001337616
0.023464211,0.042902904,0.001341048
0.023570588,0.042909918,0.001344485
0.023677091,0.042925389,0.001353387
0.02378372,0.042929694,0.001359919
0.023890474,0.042947769,0.001365412
0.023997353,0.042944291,0.001371634
0.024104357,0.042953121,0.001377835
0.024211484,0.042967712,0.001383283
0.024318735,0.042980228,0.001388539
0.02442611,0.042992782,0.001393451
0.024533606,0.043003737,0.001398784
0.024641225,0.043014486,0.00140447
0.024748966,0.043032298,0.00140902
0.024856827,0.043129818,0.001415658
0.02496481,0.043122723,0.001418444
0.025072912,0.043106871,0.001431004
0.025181134,0.043130111,0.001441029
0.025289475,0.043120758,0.001441092
0.025397935,0.043116101,0.001441925
0.025506514,0.043125193,0.001445641
0.02561521,0.043140306,0.001452838
0.025724023,0.043080993,0.0014597
0.025832953,0.043122368,0.001464072
0.025941999,0.043170428,0.00146835
0.026051161,0.043203269,0.001473231
0.026160438,0.043246504,0.001479746
0.026269831,0.043261126,0.001487124
0.026379337,0.043263101,0.001491985
0.026488957,0.042941436,0.001504728
0.026598691,0.043073649,0.001501121
0.026708537,0.043351638,0.001506727
0.026818496,0.043372358,0.001506885
0.026928566,0.043357836,0.001511766
0.027038748,0.043348963,0.001517003
0.02714904,0.043355595,0.001522546
0.027259443,0.043418012,0.001529325
0.027369956,0.043413845,0.001533471
0.027480578,0.043351211,0.001536332
0.027591309,0.043133804,0.001546734
0.027702148,0.043274845,0.001547535
0.027813095,0.0434146,0.00155157
0.027924149,0.043465372,0.001556442
0.02803531,0.043438638,0.00156171
0.028146578,0.043457321,0.001568328
0.028257951,0.043453781,0.001571299
0.028369429,0.04347697,0.001576632
0.028481013,0.043408223,0.001585942
0.0285927,0.043467435,0.001590371
0.028704491,0.043536922,0.001594446
0.028816385,0.043584672,0.001598266
0.028928383,0.043601309,0.001604405
0.029040482,0.043585557,0.001607737
0.029152683,0.043604754,0.001614055
0.029264985,0.043568395,0.001619661
0.029377388,0.043639683,0.001625368
0.029489891,0.043700928,0.001633185
0.029602493,0.043726799,0.001639444
0.029715195,0.043740935,0.001644467
0.029827995,0.04375414,0.001649114
0.029940894,0.043755736,0.001653327
0.030053889,0.043699401,0.001662239
0.030166982,0.043725123,0.001667129
0.030280172,0.043777948,0.001671356
0.030393457,0.043808102,0.001675423
0.030506838,0.043824491,0.001680406
0.030620314,0.043849328,0.00168665
0.030733884,0.04390958,0.00169437
0.030847548,0.043930227,0.001698503
0.030961305,0.043932079,0.001701464
0.031075156,0.043903214,0.001706798
0.031189098,0.043927077,0.001710135
0.031303133,0.043957024,0.001713347
0.031417258,0.043993943,0.001718619
0.031531474,0.044008374,0.001724035
0.031645781,0.044050186,0.001729924
0.031760177,0.044191952,0.001739016
0.031874662,0.044167731,0.001741122
0.031989236,0.044113234,0.001744404
0.032103898,0.044093441,0.001749687
0.032218648,0.044110726,0.001755899
0.032333484,0.044095549,0.001763802
0.032448407,0.044151388,0.001767985
0.032563416,0.044176519,0.001770521
0.03267851,0.044180021,0.001774145
0.032793689,0.044202548,0.00178137
0.032908952,0.044539466,0.001797978
0.033024299,0.044417943,0.001795113
0.03313973,0.044306962,0.001798571
0.033255243,0.044285341,0.001804558
0.033370838,0.044312688,0.001809668
0.033486515,0.044322165,0.001815138
0.033602273,0.044356663,0.001822185
0.033718111,0.044377063,0.001828655
0.033834029,0.044381989,0.001833407
0.033950027,0.04439106,0.001836364
0.034066104,0.044394934,0.001843204
0.034182259,0.044388943,0.001846637
0.034298492,0.0443998,0.001850669
0.034414802,0.044423904,0.00185591
0.034531189,0.044450417,0.001861791
0.034647652,0.044563374,0.0018691
0.034764191,0.044558808,0.001872765
0.034880804,0.044531389,0.001873756
0.034997493,0.044540549,0.001879403
0.035114255,0.044573847,0.001887603
0.035231091,0.044569579,0.001889539
0.035347999,0.044590335,0.001895008
0.03546498,0.044541299,0.001902406
0.035582033,0.044582694,0.001907464
0.035699157,0.044642319,0.001913924
0.035816351,0.044681387,0.001919959
0.035933616,0.044706936,0.001926157
0.03605095,0.044692697,0.001931126
0.036168354,0.044687224,0.001933043
0.036285825,0.044709582,0.001938764
0.036403365,0.044732528,0.001944079
0.036520972,0.04475829,0.001950373
0.036638646,0.044442588,0.001965176
0.036756386,0.044606965,0.001962952
0.036874192,0.044807925,0.001969134
0.036992063,0.044856638,0.001971719
0.037109998,0.044929973,0.001977526
0.037227998,0.045013797,0.001988494
0.03734606,0.044987051,0.001991605
0.037464186,0.044961278,0.001996846
0.037582375,0.044963721,0.002001953
0.037700624,0.044989612,0.002005985
0.037818936,0.044639457,0.002011234
0.037937308,0.044800448,0.002009789
0.038055739,0.044975599,0.002013537
0.038174231,0.045034804,0.00202074
0.038292781,0.045019849,0.002028639
0.03841139,0.045029293,0.002032239
0.038530057,0.045053016,0.002037738
0.038648781,0.045079038,0.002041636
0.038767562,0.044977888,0.002047745
0.038886399,0.045033437,0.002053841
0.039005291,0.045183652,0.002058858
0.039124239,0.04523404,0.002062363
0.039243241,0.045213336,0.002065495
0.039362297,0.0452161,0.002070329
0.039481406,0.045176257,0.002076705
0.039600568,0.045203758,0.002080772
0.039719782,0.045258268,0.002084141
0.039839048,0.045300357,0.002088409
0.039958365,0.045348035,0.002093782
0.040077733,0.045374976,0.002098397
0.04019715,0.045374676,0.002102969
0.040316617,0.04539338,0.002108596
0.040436133,0.045437736,0.002115375
0.040555697,0.045457032,0.002119774
0.040675308,0.045472266,0.002124026
0.040794967,0.045495577,0.002129138
0.040914672,0.045514485,0.002133746
0.041034424,0.045571447,0.002140508
0.04115422,0.04558917,0.002145082
0.041274062,0.045587108,0.002148195
0.041393947,0.045601556,0.002153928
0.041513877,0.045634333,0.00216065
0.041633849,0.045645114,0.002161164
0.041753865,0.045689341,0.002166417
0.041873922,0.045809239,0.00217737
0.04199402,0.045815814,0.002182734
0.042114159,0.045787058,0.002186087
0.042234339,0.045771496,0.002190978
0.042354558,0.045784238,0.002196417
0.042474817,0.045821496,0.002201156
0.042595114,0.045804596,0.002207442
0.042715449,0.045827894,0.002212259
0.042835821,0.045818171,0.002217462
0.04295623,0.04584288,0.002222165
0.043076676,0.046141715,0.002232662
0.043197157,0.046067036,0.002231903
0.043317673,0.045976835,0.002234677
0.043438224,0.045952408,0.002240064
0.043558809,0.045983389,0.002245656
0.043679428,0.046025882,0.002249579
0.043800079,0.046059562,0.002253839
0.043920762,0.046082677,0.002258735
0.044041477,0.046063516,0.002263125
0.044162223,0.046018655,0.002272578
0.044283,0.046124754,0.002278308
0.044403807,0.0461454,0.002278933
0.044524643,0.046152618,0.00228074
0.044645508,0.046175034,0.002286478
